timestep,AgentsAlive,AvgEnergy,GiniEnergy,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std
285,1.5,9.276749999999929,0.04369660560305806,1.118033988749895,5.458279496553806,0.09321588974317872
286,1.5,9.556749999999928,0.04876972403511899,1.118033988749895,5.726782260790055,0.09742353049537368
287,1.5,9.436749999999929,0.058827961068951384,1.118033988749895,5.778222482952665,0.10896094399157243
288,1.5,9.56674999999993,0.043672814315080764,1.118033988749895,5.911091275094612,0.07655106343333767
289,1.5,9.246749999999928,0.045342655554260425,1.118033988749895,5.782380138187013,0.07977419666064363
290,1.5,8.776749999999927,0.06490806200804841,1.118033988749895,5.775124679390019,0.12209513822563126
291,1.5,8.75674999999993,0.06812655556874596,1.118033988749895,5.888067175440483,0.12838321749599646
292,1.5,8.836749999999927,0.083617136633733,1.118033988749895,6.260547505011016,0.14803093463674188
293,1.4,8.761749999999935,0.09179598619659643,1.2,6.143325041254086,0.15936019648424182
294,1.4,8.481749999999936,0.09617100310362044,1.2,5.972539038172922,0.16737881941436014
295,1.3,8.874999999999936,0.06528819087316692,1.1874342087037917,6.055214694789897,0.12841192493501102
296,1.3,8.544999999999936,0.0642420159869527,1.1874342087037917,6.024219866505499,0.09993804485280589
297,1.3,8.714999999999936,0.06612161449501061,1.1874342087037917,6.254040693823436,0.10455849359150905
298,1.3,8.884999999999934,0.06365748910806183,1.1874342087037917,6.485061680508484,0.11183935377710978
299,1.3,8.554999999999936,0.07058668237627082,1.1874342087037917,6.294857027764771,0.11895653172157798
300,1.3,8.274999999999935,0.059481074481075244,1.1874342087037917,6.124183619062997,0.1288797647453563
301,1.3,8.069999999999936,0.06571669921373233,1.1874342087037917,6.002674403963583,0.13828637006155636
302,1.3,7.289999999999933,0.06837961044343246,1.1874342087037917,5.693759742033343,0.14585264294471767
303,1.2,7.484999999999934,0.035643811227352676,1.16619037896906,5.564083482479355,0.06426563554531847
304,1.2,7.354999999999935,0.039818338198499184,1.16619037896906,5.35791237330358,0.0676548504216188
305,1.2,7.224999999999935,0.03649659863945616,1.16619037896906,5.182241310475575,0.06890556245727848
306,1.2,6.694999999999935,0.046520279617026025,1.16619037896906,4.823403881078137,0.08495044133833847
307,1.2,6.664999999999933,0.046664061677505496,1.16619037896906,5.18382339591152,0.085074148280347
308,1.2,6.859999999999933,0.05796749546749613,1.16619037896906,5.456042521828402,0.10237096967096936
309,1.2,6.579999999999933,0.060557123057123796,1.16619037896906,5.306185070274089,0.10689040437603535
310,1.2,6.449999999999934,0.059191176470588955,1.16619037896906,5.198317035349003,0.11224319497563943
311,1.2,6.194999999999933,0.06326542055458333,1.16619037896906,5.06805929326006,0.11982359595732939
312,1.2,6.389999999999932,0.07220286915365925,1.16619037896906,5.667530326341416,0.13299466587276854
313,1.1,6.693333333333266,0.05732180256292001,0.9433981132056604,6.210614569697026,0.13277765313468134
314,1.1,6.413333333333266,0.06023048104200015,0.9433981132056604,6.082674850206362,0.1399437634766717
315,0.9,7.083333333333276,0.00429824561403509,0.9433981132056604,6.544399641423661,0.008863122473571771
316,0.9,6.9933333333332754,0.0064351941904947415,0.9433981132056604,6.440527928671647,0.01451240665346072
317,0.9,7.153333333333277,0.011018168735384104,0.9433981132056604,6.885608179383974,0.02220297615265721
318,0.9,6.913333333333277,0.01139134899242722,0.9433981132056604,6.720188489419983,0.022936855634262825
319,0.9,6.773333333333277,0.006827444562112972,0.9433981132056604,6.670012493741385,0.016095620887535456
320,0.9,6.833333333333276,0.005717054263565946,0.9433981132056604,6.682065548915208,0.012843808573189942
321,0.9,6.593333333333275,0.00590524115932467,0.9433981132056604,6.519335344445233,0.013279901929876598
322,0.8,6.733333333333286,0.00905144167758858,0.9797958971132713,6.817624219623679,0.018104968137547712
323,0.8,6.933333333333286,0.007566487192038007,0.9797958971132713,7.024718262440566,0.015599176262448139
324,0.8,6.883333333333286,0.013520792932557835,0.9797958971132713,6.922126359243428,0.031805171211091054
325,0.8,6.633333333333286,0.018260568260568478,0.9797958971132713,6.649060083951668,0.04349981689603756
326,0.8,6.433333333333286,0.01886583311164345,0.9797958971132713,6.449547787765127,0.04495474813526122
327,0.8,6.533333333333284,0.01951261884456266,0.9797958971132713,6.637268514481894,0.04651039519923868
328,0.8,7.083333333333286,0.025366560112857317,0.9797958971132713,7.193225980045344,0.05281709554842262
329,0.8,6.883333333333285,0.026253069478550085,0.9797958971132713,6.99636810542913,0.054709237835205135
330,0.8,6.733333333333286,0.025000000000000265,0.9797958971132713,6.897342483401319,0.06398740309703255
331,0.8,6.533333333333284,0.026064530289728195,0.9797958971132713,6.702238432046368,0.0668435246872389
332,0.8,6.433333333333285,0.0317599067599071,0.9797958971132713,6.548027692875621,0.0834214125293857
333,0.8,6.533333333333284,0.03310333029197119,0.9797958971132713,6.715156985010306,0.08707153604918064
334,0.8,6.333333333333284,0.03456660920955472,0.9797958971132713,6.520736154760396,0.09105606282520479
335,0.8,6.24999999999995,0.0380987654320992,0.9797958971132713,6.400195309519811,0.09597807820121802
336,0.8,6.049999999999951,0.03979007837358837,0.9797958971132713,6.205038275466108,0.10042404506013061
337,0.8,6.24999999999995,0.045057599405425974,0.9797958971132713,6.422032388582245,0.11539886400712644
338,0.7,6.799999999999952,0.016035664382194503,0.7810249675906655,6.860757975617515,0.032660293830052964
339,0.7,6.49999999999995,0.02231618510688289,0.7810249675906655,6.604543890383301,0.04511273587528481
340,0.7,6.599999999999952,0.02175324675324688,0.7810249675906655,6.6513156593263085,0.054407098802155544
341,0.7,6.399999999999951,0.02254439511653732,0.7810249675906655,6.452906321960623,0.056452638279783425
342,0.7,6.79999999999995,0.02339572192513386,0.7810249675906655,6.954135460285436,0.05865829504571752
343,0.7,7.049999999999952,0.014968196902654917,0.7810249675906655,7.161180070351485,0.03394418455170083
344,0.7,6.84999999999995,0.015500147972773104,0.7810249675906655,6.964373625818716,0.03517757031532617
345,0.7,6.949999999999951,0.018518518518518757,0.7810249675906655,6.994462095114915,0.04969039949999582
346,0.7,6.74999999999995,0.019149776256909966,0.7810249675906655,6.795770743631611,0.05140386623201409
347,0.7,6.99999999999995,0.01181102362204738,0.7810249675906655,7.059036761485189,0.029461869187196617
348,0.7,6.69999999999995,0.016799769767609395,0.7810249675906655,6.786751800382811,0.03451191769873411
349,0.7,6.49999999999995,0.01738493562562664,0.7810249675906655,6.5893854038141795,0.03570142208634946
350,0.7,6.449999999999949,0.023369565217391596,0.7810249675906655,6.505574532660383,0.046881103887402
351,0.7,6.399999999999951,0.01689928845101276,0.7810249675906655,6.437390775772382,0.0392937777944303
352,0.7,6.199999999999949,0.02426242236024878,0.7810249675906655,6.381222453417479,0.04885177136864134
353,0.7,6.44999999999995,0.017461197339246382,0.7810249675906655,6.64247694764531,0.03685419107838784
354,0.7,6.2499999999999485,0.018207282913165555,0.7810249675906655,6.448449426024784,0.038509039453410984
355,0.7,6.34999999999995,0.029959514170040814,0.7810249675906655,6.457747285238047,0.06186388492484777
356,0.7,6.149999999999949,0.031135531135531535,0.7810249675906655,6.261189982742848,0.0643897283195867
357,0.7,6.199999999999949,0.03668532586965265,0.7810249675906655,6.4591021047820085,0.07819665752349737
358,0.7,6.7499999999999485,0.031280123385387035,0.7810249675906655,7.074072377350923,0.07690364148684425
359,0.7,6.699999999999949,0.03671282989286697,0.7810249675906655,6.916646586316184,0.0923991033696183
360,0.7,6.4999999999999485,0.038352941176471145,0.7810249675906655,6.723094525588595,0.09672734841189491
361,0.7,6.299999999999948,0.04014896439138924,0.7810249675906655,6.529931086925755,0.10148251015103552
362,0.7,6.049999999999948,0.048076923076923836,0.7810249675906655,6.326333851449779,0.12434079962353285
363,0.7,6.149999999999948,0.06048684534054653,0.7810249675906655,6.4592956272336215,0.1381922305885029
364,0.7,5.949999999999949,0.06342580123889116,0.7810249675906655,6.269170599050516,0.1451069107484249
365,0.6,6.499999999999948,0.016666666666666764,0.66332495807108,6.682065548915194,0.05000000000000028
366,0.6,6.299999999999948,0.017441860465116376,0.66332495807108,6.487680633323387,0.05232558139534913
367,0.6,6.399999999999947,0.018292682926829375,0.66332495807108,6.639277069079082,0.05487804878048812
368,0.6,6.599999999999947,0.028409090909091116,0.66332495807108,6.788225099390804,0.08522727272727336
369,0.6,6.399999999999947,0.02976190476190501,0.66332495807108,6.593936608733762,0.08928571428571505
370,0.6,6.199999999999948,0.031250000000000264,0.66332495807108,6.399999999999949,0.09375000000000079
371,0.6,5.399999999999947,0.03289473684210555,0.66332495807108,5.8172158288995455,0.09868421052631665
372,0.6,5.799999999999947,0.034722222222222564,0.66332495807108,6.493073232299125,0.10416666666666771
373,0.6,5.999999999999948,0.04487179487179531,0.66332495807108,6.729041536504242,0.1346153846153859
374,0.6,5.7999999999999465,0.04729729729729779,0.66332495807108,6.551335741663634,0.14189189189189336
375,0.4,5.799999999999957,0.0,0.48989794855663565,7.110555533852418,0.0
376,0.4,5.639999999999957,0.0,0.48989794855663565,6.91479573089468,0.0
377,0.4,5.779999999999957,0.0,0.48989794855663565,7.1124960456930495,0.0
378,0.4,5.919999999999956,0.0,0.48989794855663565,7.278021709228356,0.0
379,0.4,5.759999999999957,0.0,0.48989794855663565,7.082824295434643,0.0
380,0.4,5.599999999999957,0.0,0.48989794855663565,6.887670143088973,0.0
381,0.4,5.439999999999957,0.0,0.48989794855663565,6.6925630366847715,0.0
382,0.4,5.579999999999957,0.0,0.48989794855663565,6.868740787072931,0.0
383,0.4,5.719999999999956,0.0,0.48989794855663565,7.012674240259506,0.0
384,0.4,5.559999999999956,0.0,0.48989794855663565,6.816920125687205,0.0
385,0.4,5.399999999999956,0.0,0.48989794855663565,6.621178142898685,0.0
386,0.4,5.239999999999955,0.0,0.48989794855663565,6.4254494006255545,0.0
387,0.4,5.679999999999955,0.0,0.48989794855663565,7.028058053260462,0.0
388,0.4,6.119999999999957,0.0,0.48989794855663565,7.50210637088006,0.0
389,0.4,5.959999999999956,0.0,0.48989794855663565,7.306326026122788,0.0
390,0.4,5.799999999999956,0.0,0.48989794855663565,7.110555533852416,0.0
391,0.4,5.639999999999955,0.0,0.48989794855663565,6.914795730894675,0.0
392,0.4,5.779999999999955,0.0,0.48989794855663565,7.112496045693046,0.0
393,0.4,5.9199999999999555,0.0,0.48989794855663565,7.278021709228354,0.0
394,0.4,5.759999999999955,0.0,0.48989794855663565,7.082824295434642,0.0
395,0.4,5.599999999999956,0.0,0.48989794855663565,6.887670143088971,0.0
396,0.4,5.3399999999999554,0.0,0.48989794855663565,6.591540032496145,0.0
397,0.4,5.479999999999955,0.0,0.48989794855663565,6.778318375526431,0.0
398,0.4,5.319999999999955,0.0,0.48989794855663565,6.584345069936666,0.0
399,0.4,5.159999999999954,0.0,0.48989794855663565,6.390492938733232,0.0
400,0.4,4.999999999999955,0.0,0.48989794855663565,6.196773353931812,0.0
