Step,Ideology_adaptive_mean,Ideology_adaptive_direct_mean,AvgEnergy_mean,CommunityPool_mean,TotalScar_mean,Renewables_mean,NonRenewables_mean,InfrastructureSites_mean,AgentsAlive_mean,GiniEnergy_mean,AvgAdaptiveReward_mean,MinedRenewable_mean,MinedNonrenewable_mean,AvgAdaptiveEpsilon_mean,AvgAdaptiveEpsilonGlobal_mean,Ideology_adaptive_std,Ideology_adaptive_direct_std,AvgEnergy_std,CommunityPool_std,TotalScar_std,Renewables_std,NonRenewables_std,InfrastructureSites_std,AgentsAlive_std,GiniEnergy_std,AvgAdaptiveReward_std,MinedRenewable_std,MinedNonrenewable_std,AvgAdaptiveEpsilon_std,AvgAdaptiveEpsilonGlobal_std
791,15.0,0.0,10.279999999999985,0.0,0.07199999999999993,100.0,100.0,0.0,15.0,0.2879818175756862,1.0,0.0,0.0,0.6218033427921811,0.05,0.0,0.0,0.9548059074951605,0.0,0.1636934804919106,0.0,0.0,0.0,0.0,0.06826127390132826,9.791246743253677e-17,0.0,0.0,0.0011241789426178707,0.0
792,15.0,0.0,10.559999999999985,0.0,0.06799999999999994,100.0,100.0,0.0,15.0,0.27218405070450924,0.9613333333333334,1.0,0.0,0.6213011089342804,0.05,0.0,0.0,1.7986826455101157,0.0,0.15590595455808168,0.0,0.0,0.0,0.0,0.0712187913202894,0.0712360014405256,2.5385910352879693,0.0,0.0017952528181315792,0.0
793,15.0,0.0,10.073333333333318,0.0,0.06399999999999993,100.0,100.0,0.0,15.0,0.2868939968208394,1.0023333333333333,0.3,0.0,0.6213011089342804,0.05,0.0,0.0,1.7989571739150034,0.0,0.14818906842274152,0.0,0.0,0.0,0.0,0.0757260710092181,0.007378647873726182,0.9486832980505139,0.0,0.0017952528181315792,0.0
794,15.0,0.0,10.126666666666651,0.0,0.05999999999999993,100.0,100.0,0.0,15.0,0.2865183828325319,0.9789999999999999,1.1,0.0,0.6209657416032301,0.05,0.0,0.0,1.6119767789278108,0.0,0.14055445761538665,0.0,0.0,0.0,0.0,0.07008924871284994,0.04291967806766607,2.4244128727957577,0.0,0.0016303313240906639,0.0
795,15.0,0.0,9.606666666666651,0.0,0.05599999999999994,100.0,100.0,0.0,15.0,0.30403607517618764,1.0016666666666665,1.1,0.0,0.6209657416032301,0.05,0.0,0.0,1.623804403473753,0.0,0.1330162897292407,0.0,0.0,0.0,0.0,0.07396733224915145,0.004230985058813296,1.66332999331662,0.0,0.0016303313240906639,0.0
796,15.0,0.0,9.626666666666651,0.0,0.051999999999999935,100.0,100.0,0.0,15.0,0.3061898727961078,0.9733333333333333,0.4,0.0,0.6206337449692129,0.05,0.0,0.0,1.428009060385549,0.0,0.12559193180030834,0.0,0.0,0.0,0.0,0.06285376825023956,0.03442651863295478,1.2649110640673518,0.0,0.0016637596032317498,0.0
797,15.0,0.0,9.26666666666665,0.0,0.04799999999999993,100.0,100.0,0.0,15.0,0.3158699825791805,0.9969999999999999,0.9,0.0,0.62055032872951,0.05,0.0,0.0,1.5648137190441078,0.0,0.11830281296552304,0.0,0.0,0.0,0.0,0.06697517228803011,0.024668168122471492,2.5144029554194813,0.0,0.0018153124383363274,0.0
798,15.0,0.0,9.66666666666665,0.0,0.04399999999999993,100.0,100.0,0.0,15.0,0.3063619778179985,0.9569999999999999,2.1,0.0,0.6199647126793513,0.05,0.0,0.0,1.901786035140864,0.0,0.11117553687749826,0.0,0.0,0.0,0.0,0.06832096453066866,0.049651874506158496,2.923088169119167,0.0,0.0020690716327199663,0.0
799,15.0,0.0,9.733333333333317,0.0,0.039999999999999925,100.0,100.0,0.0,15.0,0.30663565730805586,0.9796666666666667,0.9,0.0,0.619629345348301,0.05,0.0,0.0,1.7288403306519955,0.0,0.1042433051407458,0.0,0.0,0.0,0.0,0.06112217798309466,0.03444265228312552,1.3703203194062976,0.0,0.0018724234103260752,0.0
800,15.0,0.0,10.073333333333318,0.0,0.11099999999999992,100.0,100.0,0.0,15.0,0.3026001989927548,0.9716666666666665,1.8,0.5,0.619128847910084,0.05,0.0,0.0,1.756947408868824,0.0,0.2444699481645045,0.0,0.0,0.0,0.0,0.06409727773266767,0.047068376844389144,1.9888578520235065,1.5811388300841895,0.001788662434280069,0.0
801,15.0,0.0,9.853333333333318,0.0,0.10499999999999991,100.0,100.0,0.0,15.0,0.3092109875789512,0.9896666666666667,0.5,0.0,0.6189636837554724,0.05,0.0,0.0,1.8176229219559725,0.0,0.23749853800719606,0.0,0.0,0.0,0.0,0.0661087393016067,0.026687491868330793,0.8498365855987975,0.0,0.001795214335748507,0.0
802,15.0,0.0,10.30666666666665,0.0,0.09899999999999992,100.0,100.0,0.0,15.0,0.2990705578455426,0.9566666666666667,0.4,0.0,0.6183780336578689,0.05,0.0,0.0,1.5826840774105555,0.0,0.2307210918451588,0.0,0.0,0.0,0.0,0.05455818286142798,0.05889937013643806,1.2649110640673518,0.0,0.0018395502649082777,0.0
803,15.0,0.0,9.82666666666665,0.0,0.09399999999999994,100.0,100.0,0.0,15.0,0.3152972334377767,1.0033333333333334,0.4,0.0,0.6183780336578689,0.05,0.0,0.0,1.5669266923692597,0.0,0.2236664182810344,0.0,0.0,0.0,0.0,0.05895104669178743,0.010540925533894583,1.2649110640673518,0.0,0.0018395502649082777,0.0
804,15.0,0.0,10.133333333333317,0.0,0.08999999999999994,100.0,100.0,0.0,15.0,0.3028101977113345,0.9633333333333333,0.8,0.0,0.6178792045444459,0.05,0.0,0.0,1.9623618926005666,0.0,0.21623032986969135,0.0,0.0,0.0,0.0,0.05893661937882023,0.04567734398020993,1.6865480854231356,0.0,0.0018771011873819235,0.0
805,15.0,0.0,9.653333333333318,0.0,0.08599999999999995,100.0,100.0,0.0,15.0,0.3185498344370253,1.0036666666666665,0.5,0.0,0.6178792045444459,0.05,0.0,0.0,1.9501313662620343,0.0,0.20886997550310252,0.0,0.0,0.0,0.0,0.06270655975689275,0.008081376242652533,1.0801234497346435,0.0,0.0018771011873819235,0.0
806,15.0,0.0,9.673333333333318,0.0,0.08199999999999995,100.0,100.0,0.0,15.0,0.32288111127664365,0.9733333333333333,0.4,0.0,0.6175472079104286,0.05,0.0,0.0,1.817595752907578,0.0,0.2015936506936664,0.0,0.0,0.0,0.0,0.056446511135680145,0.04661372658534005,1.2649110640673518,0.0,0.0017930704203199378,0.0
807,15.0,0.0,9.179999999999982,0.0,0.07799999999999994,100.0,100.0,0.0,15.0,0.3432182603617676,1.0033333333333334,0.8,0.0,0.6175472079104286,0.05,0.0,0.0,1.785345005908793,0.0,0.1944107907384658,0.0,0.0,0.0,0.0,0.06029380836030858,0.010540925533894664,1.6865480854231358,0.0,0.0017930704203199378,0.0
808,15.0,0.0,10.286666666666651,0.0,0.07399999999999995,100.0,100.0,0.0,15.0,0.3150018738017038,0.9259999999999999,1.6,0.0,0.6165495496835824,0.05,0.0,0.0,1.7183253403557344,0.0,0.18733214708995707,0.0,0.0,0.0,0.0,0.06636558160888213,0.04900995111854303,1.776388345929897,0.0,0.0016321860691362725,0.0
809,15.0,0.0,9.939999999999985,0.0,0.06999999999999995,100.0,100.0,0.0,15.0,0.32661334336845904,0.999,1.1,0.0,0.6164661334438797,0.05,0.0,0.0,1.660492266739367,0.0,0.18036999011291574,0.0,0.0,0.0,0.0,0.07477391691167427,0.02601281735350222,1.7919573407620817,0.0,0.001658226257697138,0.0
810,15.0,0.0,10.098166666666652,0.0,0.06599999999999995,100.0,100.0,0.0,15.0,0.32583889488715845,0.9680583333333332,0.6725,0.0,0.6160540572197476,0.05,0.0,0.0,0.9720140888325078,0.0,0.17353834030425536,0.0,0.0,0.0,0.0,0.06926785218322158,0.04782733298924577,1.8028700113368623,0.0,0.001366868676353565,0.0
811,15.0,0.0,9.591499999999986,0.0,0.061999999999999944,100.0,100.0,0.0,15.0,0.3431368939603835,1.0013333333333334,0.6,0.0,0.6160540572197476,0.05,0.0,0.0,0.96418277620269,0.0,0.16685322891691362,0.0,0.0,0.0,0.0,0.07506744318252845,0.004216370213557894,1.3498971154211057,0.0,0.001366868676353565,0.0
812,15.0,0.0,10.011499999999986,0.0,0.05799999999999994,100.0,100.0,0.0,15.0,0.3311239559065015,0.9533333333333334,0.4,0.0,0.615468441169589,0.05,0.0,0.0,1.4484437050388497,0.0,0.16033298683261235,0.0,0.0,0.0,0.0,0.07992172018010259,0.07062332703142532,1.2649110640673518,0.0,0.001555069511550922,0.0
813,15.0,0.0,9.504833333333318,0.0,0.05399999999999994,100.0,100.0,0.0,15.0,0.34883632993050656,1.0013333333333332,0.6,0.0,0.615468441169589,0.05,0.0,0.0,1.4448073155311578,0.0,0.15399855699179632,0.0,0.0,0.0,0.0,0.08799136377396705,0.004216370213557797,1.3498971154211057,0.0,0.001555069511550922,0.0
814,15.0,0.0,10.21816666666665,0.0,0.04999999999999994,100.0,100.0,0.0,15.0,0.32706895750498,0.9423333333333334,0.3,0.0,0.6147243342639948,0.05,0.0,0.0,0.8175038981294178,0.0,0.1478738200854588,0.0,0.0,0.0,0.0,0.05231468595811578,0.06899722663955857,0.9486832980505138,0.0,0.0012552270649525295,0.0
815,15.0,0.0,9.971499999999985,0.0,0.04599999999999994,100.0,100.0,0.0,15.0,0.33505020739530667,0.9866666666666666,0.4,0.0,0.6145591701093831,0.05,0.0,0.0,0.9901298237611263,0.0,0.1419859147943907,0.0,0.0,0.0,0.0,0.04911409178849811,0.02810913475705225,1.2649110640673518,0.0,0.0012892067030302115,0.0
816,15.0,0.0,10.938166666666653,0.0,0.04299999999999997,100.0,100.0,0.0,15.0,0.29448570568661314,0.9313333333333332,1.4,0.0,0.613646596447034,0.05,0.0,0.0,2.0194759205861237,0.0,0.13597793938724023,0.0,0.0,0.0,0.0,0.0527902674085203,0.07975580012965199,2.6749870196985177,0.0,0.001740987045638763,0.0
817,15.0,0.0,10.411499999999986,0.0,0.04099999999999997,100.0,100.0,0.0,15.0,0.30916326300279035,1.0003333333333333,0.9,0.0,0.613646596447034,0.05,0.0,0.0,2.0132282364647036,0.0,0.12965338406690347,0.0,0.0,0.0,0.0,0.057376385629358526,0.0010540925533893339,1.66332999331662,0.0,0.001740987045638763,0.0
818,15.0,0.0,10.458166666666653,0.0,0.038999999999999965,100.0,100.0,0.0,15.0,0.30698000321629576,0.9783333333333333,1.1,0.0,0.6133128974407779,0.05,0.0,0.0,2.124665616392729,0.0,0.12332882874656668,0.0,0.0,0.0,0.0,0.05569060536504868,0.05041188376455852,1.5238839267549948,0.0,0.001632607334219368,0.0
819,15.0,0.0,9.958166666666653,0.0,0.036999999999999963,100.0,100.0,0.0,15.0,0.32351395273700023,0.9999999999999998,0.0,0.0,0.6133128974407779,0.05,0.0,0.0,2.12466561639273,0.0,0.11700427342622993,0.0,0.0,0.0,0.0,0.061349382863753,1.0467283057891834e-16,0.0,0.0,0.001632607334219368,0.0
820,15.0,0.0,10.431499999999986,0.0,0.03499999999999996,100.0,100.0,0.0,15.0,0.3030821727450463,0.9623333333333333,1.5,0.0,0.6127339887372402,0.05,0.0,0.0,2.6449946264735775,0.0,0.11067971810589317,0.0,0.0,0.0,0.0,0.0808616782410943,0.04461218346573332,1.9578900207451218,0.0,0.001745528970574087,0.0
821,15.0,0.0,10.18483333333332,0.0,0.03299999999999996,100.0,100.0,0.0,15.0,0.3139904532635529,0.9866666666666666,0.4,0.0,0.6125688245826285,0.05,0.0,0.0,2.494495971999356,0.0,0.1043551627855564,0.0,0.0,0.0,0.0,0.0878948226296946,0.028109134757052266,1.2649110640673518,0.0,0.0016930953346321923,0.0
822,15.0,0.0,10.898166666666652,0.0,0.03099999999999996,100.0,100.0,0.0,15.0,0.2906270519701965,0.945,1.1,0.0,0.6118314250236553,0.05,0.0,0.0,2.528747610045072,0.0,0.09803060746521963,0.0,0.0,0.0,0.0,0.09552056040594038,0.052944182114308694,2.6012817353502227,0.0,0.0014624315178101731,0.0
823,15.0,0.0,10.531499999999987,0.0,0.02899999999999996,100.0,100.0,0.0,15.0,0.30309284110391577,0.9933333333333332,0.0,0.0,0.6117480087839524,0.05,0.0,0.0,2.3903192681530476,0.0,0.09170605214488287,0.0,0.0,0.0,0.0,0.10096516889919431,0.021081851067789183,0.0,0.0,0.001506082460140957,0.0
824,15.0,0.0,10.818166666666652,0.0,0.026999999999999958,100.0,100.0,0.0,15.0,0.29527631352959627,0.96,0.4,0.0,0.6112574879280038,0.05,0.0,0.0,1.6705411354364175,0.0,0.08538149682454611,0.0,0.0,0.0,0.0,0.08412873157091597,0.046613726585340014,1.2649110640673518,0.0,0.0012268373529051586,0.0
825,15.0,0.0,10.318166666666652,0.0,0.02499999999999996,100.0,100.0,0.0,15.0,0.3105050745895202,1.0,0.0,0.0,0.6112574879280038,0.05,0.0,0.0,1.6705411354364175,0.0,0.07905694150420936,0.0,0.0,0.0,0.0,0.09046940699741945,9.064933036736789e-17,0.0,0.0,0.0012268373529051586,0.0
826,15.0,0.0,11.291499999999989,0.0,0.022999999999999958,100.0,100.0,0.0,15.0,0.2760694679155463,0.9299999999999999,0.8,0.0,0.6103532558896251,0.05,0.0,0.0,1.5229905704822293,0.0,0.0727323861838726,0.0,0.0,0.0,0.0,0.08090117753003866,0.06749485577105527,1.6865480854231358,0.0,0.0010364335261370784,0.0
827,15.0,0.0,11.058166666666654,0.0,0.02099999999999996,100.0,100.0,0.0,15.0,0.2801046010051573,0.9893333333333333,0.8,0.0,0.6101897600598074,0.05,0.0,0.0,1.2226641751458942,0.0,0.06640783086353584,0.0,0.0,0.0,0.0,0.07629443971387619,0.030380305511349966,2.2010098692292237,0.0,0.0011707461943082135,0.0
828,15.0,0.0,11.12483333333332,0.0,0.01899999999999996,100.0,100.0,0.0,15.0,0.272658026154307,0.9813333333333333,1.4,0.0,0.6098611000753783,0.05,0.0,0.0,1.1364799591417658,0.0,0.06008327554319908,0.0,0.0,0.0,0.0,0.07174239762680279,0.04846278959478749,1.8973665961010278,0.0,0.0009424030645990538,0.0
829,15.0,0.0,10.758166666666654,0.0,0.016999999999999963,100.0,100.0,0.0,15.0,0.280284543618656,0.9959999999999999,0.8,0.0,0.6097793521604695,0.05,0.0,0.0,0.9080335726920049,0.0,0.05375872022286233,0.0,0.0,0.0,0.0,0.06737811328559441,0.023190036174568062,1.4757295747452437,0.0,0.0010494706905204321,0.0
830,15.0,0.0,10.518166666666653,0.0,0.014999999999999963,100.0,100.0,0.0,15.0,0.2835744137415387,0.9903333333333333,1.3,0.0,0.6096141880058579,0.05,0.0,0.0,1.0378177633267538,0.0,0.047434164902525576,0.0,0.0,0.0,0.0,0.07059272216199422,0.031049542252247,2.2135943621178655,0.0,0.0010915287630426716,0.0
831,15.0,0.0,10.024833333333317,0.0,0.012999999999999965,100.0,100.0,0.0,15.0,0.29792953334857486,1.0033333333333334,0.8,0.0,0.6096141880058579,0.05,0.0,0.0,1.0122126021008895,0.0,0.041109609582188816,0.0,0.0,0.0,0.0,0.07433923812206025,0.010540925533894616,1.6865480854231358,0.0,0.0010915287630426716,0.0
832,15.0,0.0,10.464833333333319,0.0,0.010999999999999965,100.0,100.0,0.0,15.0,0.2808028722040189,0.9566666666666667,0.8,0.0,0.6090385825854123,0.05,0.0,0.0,1.350193047468437,0.0,0.03478505426185206,0.0,0.0,0.0,0.0,0.05864649927502996,0.08020036636719369,1.6865480854231356,0.0,0.0015899430031735674,0.0
833,15.0,0.0,9.964833333333319,0.0,0.008999999999999963,100.0,100.0,0.0,15.0,0.2952593727674227,1.0003333333333333,0.1,0.0,0.6090385825854123,0.05,0.0,0.0,1.3501930474684367,0.0,0.028460498941515297,0.0,0.0,0.0,0.0,0.06244211716359651,0.001054092553389419,0.31622776601683794,0.0,0.0015899430031735674,0.0
834,15.0,0.0,9.931499999999986,0.0,0.006999999999999963,100.0,100.0,0.0,15.0,0.297889644690239,0.97,0.0,0.0,0.6087099226009831,0.05,0.0,0.0,1.3098804134465374,0.0,0.022135943621178537,0.0,0.0,0.0,0.0,0.05780868680386747,0.03990729999126213,0.0,0.0,0.0016882842864501747,0.0
835,15.0,0.0,9.451499999999985,0.0,0.004999999999999963,100.0,100.0,0.0,15.0,0.314034325394028,1.0033333333333334,0.4,0.0,0.6087099226009831,0.05,0.0,0.0,1.3017999054490543,0.0,0.015811388300841778,0.0,0.0,0.0,0.0,0.06140007365778201,0.010540925533894576,1.2649110640673518,0.0,0.0016882842864501747,0.0
836,15.0,0.0,9.498166666666652,0.0,0.0029999999999999628,100.0,100.0,0.0,15.0,0.3153594846750032,0.9756666666666666,0.3,0.0,0.6083845658996462,0.05,0.0,0.0,1.1929097246276092,0.0,0.009486832980505022,0.0,0.0,0.0,0.0,0.050359926730513045,0.03212821536005727,0.9486832980505138,0.0,0.001753359334905229,0.0
837,15.0,0.0,9.271499999999984,0.0,0.0009999999999999627,100.0,100.0,0.0,15.0,0.3220439139374639,0.9899999999999999,0.8,0.0,0.6082194017450345,0.05,0.0,0.0,1.4688784774383117,0.0,0.0031622776601682614,0.0,0.0,0.0,0.0,0.04712621424497825,0.022498285257018403,1.6865480854231358,0.0,0.001882428115863417,0.0
838,15.0,0.0,9.831499999999984,0.0,0.0,100.0,100.0,0.0,15.0,0.31241439789456854,0.9526666666666666,2.0,0.0,0.6075637501009702,0.05,0.0,0.0,1.6667989669712138,0.0,0.0,0.0,0.0,0.0,0.0,0.04841591165892358,0.05916705790167991,3.2659863237109037,0.0,0.0020270974949642487,0.0
839,15.0,0.0,9.71816666666665,0.0,0.0,100.0,100.0,0.0,15.0,0.31833376578232925,0.9799999999999999,0.4,0.0,0.6073185063562438,0.05,0.0,0.0,1.5143401875746783,0.0,0.0,0.0,0.0,0.0,0.0,0.047090945951677426,0.032203059435976504,1.2649110640673518,0.0,0.0018604447997893393,0.0
840,15.0,0.0,10.031499999999983,0.0,0.0,100.0,100.0,0.0,15.0,0.31186826487939,0.9623333333333333,0.3,0.0,0.6068280188667912,0.05,0.0,0.0,1.5403692137974012,0.0,0.0,0.0,0.0,0.0,0.0,0.05027879390393121,0.045705714584491595,0.9486832980505138,0.0,0.0017627649707560803,0.0
841,15.0,0.0,9.798166666666651,0.0,0.0,100.0,100.0,0.0,15.0,0.31965359546626027,0.9866666666666667,0.0,0.0,0.6066661579952717,0.05,0.0,0.0,1.675825657937745,0.0,0.0,0.0,0.0,0.0,0.0,0.05557202822484495,0.028109134757052248,0.0,0.0,0.001777440763790896,0.0
842,15.0,0.0,10.36483333333332,0.0,0.0,100.0,100.0,0.0,15.0,0.3059719348393318,0.9466666666666667,0.0,0.0,0.6060154112261019,0.05,0.0,0.0,1.3976687932251923,0.0,0.0,0.0,0.0,0.0,0.0,0.04407585975327138,0.05258737584977434,0.0,0.0,0.0018387010342949656,0.0
843,15.0,0.0,9.864833333333317,0.0,0.0,100.0,100.0,0.0,15.0,0.32195633338441176,1.0,0.0,0.0,0.6060154112261019,0.05,0.0,0.0,1.3976687932251917,0.0,0.0,0.0,0.0,0.0,0.0,0.04767570859161709,7.401486830834377e-17,0.0,0.0,0.0018387010342949656,0.0
844,15.0,0.0,10.031499999999983,0.0,0.0,100.0,100.0,0.0,15.0,0.3173492279194091,0.9666666666666666,0.0,0.0,0.6056083066098561,0.05,0.0,0.0,1.718353082115205,0.0,0.0,0.0,0.0,0.0,0.0,0.05949802217824939,0.04714045207910318,0.0,0.0,0.0018661562591902037,0.0
845,15.0,0.0,9.511499999999984,0.0,0.0,100.0,100.0,0.0,15.0,0.33470594080074606,1.0033333333333334,1.6,0.0,0.6056083066098561,0.05,0.0,0.0,1.698398383154331,0.0,0.0,0.0,0.0,0.0,0.0,0.060830724447377214,0.010540925533894671,2.065591117977289,0.0,0.0018661562591902037,0.0
846,15.0,0.0,9.844833333333318,0.0,0.0,100.0,100.0,0.0,15.0,0.3249140770146123,0.966,0.8,0.0,0.6051177857539075,0.05,0.0,0.0,1.6775353853602644,0.0,0.0,0.0,0.0,0.0,0.0,0.054262074872904846,0.05032732365398379,1.9321835661585915,0.0,0.0018655611799575328,0.0
847,15.0,0.0,9.391499999999983,0.0,0.073,100.0,100.0,0.0,15.0,0.3412665042273409,1.0083333333333333,0.6,0.5,0.6051177857539075,0.05,0.0,0.0,1.7295240282220825,0.0,0.23084626919229168,0.0,0.0,0.0,0.0,0.06371574430888803,0.019578900207451164,1.2649110640673518,1.5811388300841895,0.0018655611799575328,0.0
848,15.0,0.0,10.213333333333319,0.0,0.071,100.0,100.0,0.0,15.0,0.32119908576526424,0.9333333333333332,0.4,0.0,0.604303576521416,0.05,0.0,0.0,1.6603733032582906,0.0,0.2245217138719549,0.0,0.0,0.0,0.0,0.07323746997593465,0.04444444444444443,1.2649110640673518,0.0,0.001785520952246926,0.0
849,15.0,0.0,9.866666666666651,0.0,0.06899999999999999,100.0,100.0,0.0,15.0,0.3342025469129969,0.9966666666666667,0.4,0.0,0.6042218286065072,0.05,0.0,0.0,1.7967735143106942,0.0,0.2181971585516182,0.0,0.0,0.0,0.0,0.08692621580383081,0.02459549291242074,1.2649110640673518,0.0,0.001891266545708315,0.0
850,15.0,0.0,10.153333333333318,0.0,0.06699999999999999,100.0,100.0,0.0,15.0,0.3281668349027278,0.96,0.4,0.0,0.603736245991949,0.05,0.0,0.0,0.9945778929702724,0.0,0.21187260323128138,0.0,0.0,0.0,0.0,0.06745217790511912,0.06440611887195301,1.2649110640673518,0.0,0.001588157947068157,0.0
851,15.0,0.0,9.799999999999986,0.0,0.06499999999999999,100.0,100.0,0.0,15.0,0.34005961288056213,0.9956666666666667,0.3,0.0,0.6036561330353385,0.05,0.0,0.0,0.9720793545821962,0.0,0.2055480479109446,0.0,0.0,0.0,0.0,0.06373880913157882,0.023096683530833072,0.9486832980505138,0.0,0.0016295483579861182,0.0
852,15.0,0.0,10.099999999999985,0.0,0.06299999999999999,100.0,100.0,0.0,15.0,0.33105841626711274,0.96,0.0,0.0,0.6031639772210916,0.05,0.0,0.0,1.3686976778431887,0.0,0.19922349259060787,0.0,0.0,0.0,0.0,0.07204078992563477,0.06440611887195304,0.0,0.0,0.001745377903074699,0.0
853,15.0,0.0,9.586666666666652,0.0,0.060999999999999985,100.0,100.0,0.0,15.0,0.34644370343379266,1.0066666666666666,2.4,0.0,0.6031639772210916,0.05,0.0,0.0,1.3704284271986178,0.0,0.1928989372702711,0.0,0.0,0.0,0.0,0.07967999078084292,0.02108185106778921,5.399588461684423,0.0,0.001745377903074699,0.0
854,15.0,0.0,10.426666666666652,0.0,0.05899999999999998,100.0,100.0,0.0,15.0,0.31806608750682175,0.9349999999999999,0.3,0.0,0.6023513695804024,0.05,0.0,0.0,0.9421278778762512,0.0,0.18657438194993434,0.0,0.0,0.0,0.0,0.04252104070172853,0.07874399839956447,0.9486832980505138,0.0,0.0014109189044943704,0.0
855,15.0,0.0,10.01333333333332,0.0,0.05699999999999998,100.0,100.0,0.0,15.0,0.3353599596836613,0.9956666666666667,1.1,0.0,0.6022696216654936,0.05,0.0,0.0,0.9415248991941063,0.0,0.18024982662959757,0.0,0.0,0.0,0.0,0.04715056962723855,0.010663193879120028,2.4244128727957577,0.0,0.001317859930338408,0.0
856,15.0,0.0,10.766666666666653,0.0,0.05499999999999998,100.0,100.0,0.0,15.0,0.3033195475412537,0.9326666666666666,1.2,0.0,0.6014586823495984,0.05,0.0,0.0,1.7080058403346554,0.0,0.17392527130926083,0.0,0.0,0.0,0.0,0.053132232586836754,0.06787424828494903,2.1499353995462798,0.0,0.0017414423254574506,0.0
857,15.0,0.0,10.419999999999986,0.0,0.05299999999999998,100.0,100.0,0.0,15.0,0.3160118808394943,0.9969999999999999,0.5,0.0,0.6013785693929878,0.05,0.0,0.0,1.5139841967960412,0.0,0.16760071598892404,0.0,0.0,0.0,0.0,0.0546846980059533,0.02375024366346738,1.0801234497346435,0.0,0.0017468260662176155,0.0
858,15.0,0.0,10.59333333333332,0.0,0.050999999999999976,100.0,100.0,0.0,15.0,0.30588399273082595,0.97,0.8,0.0,0.600969796451948,0.05,0.0,0.0,1.8519125915964805,0.0,0.16127616066858727,0.0,0.0,0.0,0.0,0.052616602011240445,0.06749485577105532,1.6865480854231356,0.0,0.0017569569170126811,0.0
859,15.0,0.0,10.099999999999985,0.0,0.048999999999999974,100.0,100.0,0.0,15.0,0.3209421659126499,1.0036666666666665,0.9,0.0,0.600969796451948,0.05,0.0,0.0,1.804247389349732,0.0,0.15495160534825053,0.0,0.0,0.0,0.0,0.05604667113241882,0.008081376242652328,1.5238839267549946,0.0,0.0017569569170126811,0.0
860,15.0,0.0,10.673333333333321,0.0,0.04699999999999997,100.0,100.0,0.0,15.0,0.29896376709160666,0.95,0.8,0.0,0.6003190830492741,0.05,0.0,0.0,2.2867195761074655,0.0,0.14862705002791377,0.0,0.0,0.0,0.0,0.07061779599018847,0.04230985058813287,1.6865480854231356,0.0,0.0018219994640841263,0.0
861,15.0,0.0,10.293333333333319,0.0,0.04499999999999997,100.0,100.0,0.0,15.0,0.30902753546079004,0.9959999999999999,1.2,0.0,0.6002373351343653,0.05,0.0,0.0,2.354811203147538,0.0,0.142302494707577,0.0,0.0,0.0,0.0,0.07890294228041642,0.022705848487901872,1.6865480854231356,0.0,0.0018520717347813914,0.0
862,15.0,0.0,10.986666666666654,0.0,0.04299999999999997,100.0,100.0,0.0,15.0,0.2855629427310436,0.9413333333333332,0.6,0.0,0.5995130486082735,0.05,0.0,0.0,2.446928031251325,0.0,0.13597793938724023,0.0,0.0,0.0,0.0,0.08411292691044468,0.0511400884040623,1.8973665961010275,0.0,0.0017004299920335415,0.0
863,15.0,0.0,10.626666666666653,0.0,0.04099999999999997,100.0,100.0,0.0,15.0,0.29773960966798935,0.9993333333333332,1.6,0.0,0.5994313006933647,0.05,0.0,0.0,2.2471820488099867,0.0,0.12965338406690347,0.0,0.0,0.0,0.0,0.08723056353282756,0.027478386568265983,2.2705848487901865,0.0,0.0017323564275041584,0.0
864,15.0,0.0,10.806666666666654,0.0,0.038999999999999965,100.0,100.0,0.0,15.0,0.2943833343959736,0.9693333333333334,0.4,0.0,0.5990307032111456,0.05,0.0,0.0,1.4837223792763392,0.0,0.12332882874656668,0.0,0.0,0.0,0.0,0.07494683825373122,0.042216373863966795,0.9660917830792958,0.0,0.0014689191855608756,0.0
865,15.0,0.0,10.279999999999985,0.0,0.036999999999999963,100.0,100.0,0.0,15.0,0.3089310503687611,1.0,0.8,0.0,0.5990307032111456,0.05,0.0,0.0,1.4765826412010616,0.0,0.11700427342622993,0.0,0.0,0.0,0.0,0.08049132628900675,9.791246743253677e-17,1.6865480854231358,0.0,0.0014689191855608756,0.0
